WIFI_0_BSSID,WIFI_1_BSSID,WIFI_2_BSSID,WIFI_3_BSSID,WIFI_4_BSSID
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:30,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:23
f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:23
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26
f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:24
f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:24
f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e2,,
f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:22
f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:22
f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:24
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:24
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:30
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26
f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:24
f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:24
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:23
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:30
f4:2e:7f:79:a3:32,f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:65,f4:2e:7f:79:a4:64,f4:2e:7f:79:a4:63
f4:2e:7f:79:a3:32,f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:65,f4:2e:7f:79:a4:64,f4:2e:7f:79:a4:63
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:23
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:30
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:23
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:23
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35
f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:30,f4:2e:7f:79:a4:72,f4:2e:7f:79:a4:73,f4:2e:7f:79:a4:74
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:30,f4:2e:7f:79:a4:72,f4:2e:7f:79:a4:73,f4:2e:7f:79:a4:74
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26
f4:2e:7f:79:a3:22,f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26
f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a4:65
f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a4:65
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:32
f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:23,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:36
f4:2e:7f:79:a3:24,f4:2e:7f:79:a3:25,f4:2e:7f:79:a3:26,f4:2e:7f:79:a3:32,f4:2e:7f:79:a3:33
f4:2e:7f:79:a3:36,f4:2e:7f:79:a3:33,f4:2e:7f:79:a3:34,f4:2e:7f:79:a3:35,f4:2e:7f:79:a3:32
f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:36,f4:2e:7f:79:a0:32
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
84:16:f9:c8:c9:c8,ec:08:6b:8a:63:26,84:16:f9:c8:c6:67,84:16:f9:c8:c9:c9,f4:2e:7f:79:a3:24
f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4
f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4
f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c2
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d3
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d3
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5
f4:2e:7f:79:98:e2,f4:2e:7f:79:98:e3,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6
f4:2e:7f:79:98:e2,f4:2e:7f:79:98:e3,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6
f4:2e:7f:79:98:e2,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e3,f4:2e:7f:79:98:e6
f4:2e:7f:79:98:e2,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e3,f4:2e:7f:79:98:e6
f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e3
f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e3
f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e3
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
84:16:f9:c8:c9:c8,f4:2e:7f:79:98:e4,f4:2e:7f:79:98:e5,f4:2e:7f:79:98:e6,f4:2e:7f:79:98:e2
